@relation sift

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute feat60 numeric
@attribute feat61 numeric
@attribute feat62 numeric
@attribute feat63 numeric
@attribute feat64 numeric
@attribute feat65 numeric
@attribute feat66 numeric
@attribute feat67 numeric
@attribute feat68 numeric
@attribute feat69 numeric
@attribute feat70 numeric
@attribute feat71 numeric
@attribute feat72 numeric
@attribute feat73 numeric
@attribute feat74 numeric
@attribute feat75 numeric
@attribute feat76 numeric
@attribute feat77 numeric
@attribute feat78 numeric
@attribute feat79 numeric
@attribute feat80 numeric
@attribute feat81 numeric
@attribute feat82 numeric
@attribute feat83 numeric
@attribute feat84 numeric
@attribute feat85 numeric
@attribute feat86 numeric
@attribute feat87 numeric
@attribute feat88 numeric
@attribute feat89 numeric
@attribute feat90 numeric
@attribute feat91 numeric
@attribute feat92 numeric
@attribute feat93 numeric
@attribute feat94 numeric
@attribute feat95 numeric
@attribute feat96 numeric
@attribute feat97 numeric
@attribute feat98 numeric
@attribute feat99 numeric
@attribute feat100 numeric
@attribute feat101 numeric
@attribute feat102 numeric
@attribute feat103 numeric
@attribute feat104 numeric
@attribute feat105 numeric
@attribute feat106 numeric
@attribute feat107 numeric
@attribute feat108 numeric
@attribute feat109 numeric
@attribute feat110 numeric
@attribute feat111 numeric
@attribute feat112 numeric
@attribute feat113 numeric
@attribute feat114 numeric
@attribute feat115 numeric
@attribute feat116 numeric
@attribute feat117 numeric
@attribute feat118 numeric
@attribute feat119 numeric
@attribute feat120 numeric
@attribute feat121 numeric
@attribute feat122 numeric
@attribute feat123 numeric
@attribute feat124 numeric
@attribute feat125 numeric
@attribute feat126 numeric
@attribute feat127 numeric

@data
0,0,0.000147,0.04904,0.011419,0,0,0,0,0,0,0.139789,0.043227,0,0,0,0,0,0,0.007271,0.016302,0.012206,0.010611,0.002745,0,0,0.000065,0.002351,0.009882,0.008766,0.015284,0.001903,0,0,0.009243,0.067657,0.008033,0,0,0,0,0,0.020229,0.2,0,0,0,0,0,0,0.002399,0.010608,0.000933,0.007182,0.019544,0.014539,0,0,0,0.011224,0.025017,0.0029,0.004808,0.01596,0,0,0.029887,0.060058,0,0,0,0,0,0,0.037028,0.167963,0.0005,0,0,0,0,0,0.001892,0.005319,0.002144,0,-0.009203,0.056221,0,0,0,0.00532,0.009071,0.003735,0.00815,0.021784,0,0,0.014351,0.053855,0.000444,0,0,0,0,0,0.027317,0.09667,0.003037,0.000586,0,0,0,0,0,0,0.002796,0.004833,0.005794,0.013899,0,0,0,0.000375,0.003864,0.002455,0.004233,0.036984
0,0,0.005562,0.033404,0.004901,0,0,0,0,0,0.027007,0.101358,0.000205,0,0,0,0.045871,0.006155,0.035181,0.094936,0,0,0,0.008276,0.110273,0.003265,0.00019,0,0,0,0,0.039062,0,0,0,0.032616,0.030055,0,0,0,0,0,0.030704,0.2,0.012562,0,0,0,0.00169,0.001422,0.014407,0.120936,0.00997,0,0,0,0.14081,0.001687,0,0.002516,0.00077,0,0,0.06136,0.01439,0.000354,0.000303,0.03018,0.019219,0,0,0.002123,0,0,0.000545,0.177676,0.065155,0,0,0,0,0,0,0.066695,0.095487,0,0,0,0.040093,0,0,0.014352,0.024834,0,0,0.023003,0.119756,0.000012,0,0.00278,0.004453,0,0,0.031008,0.000388,0.000863,0,0.076873,0.0564,0,0,0,0,0,0,0.065591,0.104549,0,0,0,0,0,0.000214,0.030388,0.039399,0,0,0
0,0.029526,0.2,0.00892,0,0,0,0,0.042479,0.072878,0.039235,0,0,0,0,0.017757,0,0.047291,0.043677,0.020767,0.020552,0,0,0,0.005984,0.01391,0.010178,0.017486,0.055226,0.010298,0,0,0.001435,0.003339,0.096281,0.030277,0.000608,0.001015,0.022884,0.02202,0.004759,0.034529,0.064005,0.037696,0,0.005239,0.02648,0.008245,0.021403,0.074415,0.073098,0.003468,0,0.008687,0.008336,0.002193,0.025678,0.018852,0,0,0,0.003266,0.027218,0.043899,0,0,0.006521,0.018419,0.009377,0.061961,0.057758,0,0,0,0.03736,0.149934,0.025665,0.017243,0.01007,0,0,0.003693,0.060601,0.012647,0.002101,0.021468,0.126789,0.014751,0.004652,0.116075,0.052783,0,0.000265,0.005003,0.0009,0.002452,0.001504,0.002457,0.01739,0.030691,0.047236,0.011393,0.009542,0.002332,0,0.002355,0.039716,0.042626,0.032029,0.025615,0.00532,0,0.000859,0.005205,0.161737,0.070508,0.013316,0,0,0,0.006394,0.060353,0.016687,0.001943,0.008782,0.006476,0.003535,0
-0.034601,0.075599,0.012979,0.001354,0,0,0,0,-0.038792,0.082256,0.075918,0.026198,0,0,0,0,0,0,0.085464,0.128281,0,0,0,0,0.031913,0.009629,0,0,0,0,-0.017426,0.030809,-0.007319,0.015829,0.062076,0.037001,0.000762,0,0,0,-0.020934,0.043928,0.02518,0.049595,0.009805,0,0,0,0,0,0.036462,0.197946,0,0,0,0,0.010995,0.022847,0,0,0,0,0.000003,0.006957,0,0,0.006893,0.013949,0.017907,0.006858,0.001235,0.001154,0,0,0.024632,0.088202,0.023993,0.003491,0,0,0,0,0.044515,0.2,0.003618,0,0,0,0.001784,0,0,0,0,0,0.012386,0.044097,0,0,0.011806,0.024455,0.001788,0.001783,0.002808,0.00077,0,0,0.031311,0.105369,0.003406,0,0,0,-0.000377,0.002889,0.034014,0.108755,0.003274,0,0,-0.000162,0,0,0,0,0,0.00221,0.011493,0.025437
0.003764,0.011256,0.033284,0.044759,0.001195,0,0,0,0.008441,0.029748,0.035215,0.027886,0,0.000213,0.009148,0.006705,0.02616,0.009094,0.064488,0.016479,0,0,0.001373,0.029179,0,0.011481,0.091767,0.041359,0.001648,0,0,0,0.006042,0.006551,0.05477,0.059713,0.023884,0.001209,0.001104,0.011772,0.016653,0.013935,0.024439,0.005927,0.006681,0.00487,0.04399,0.08549,0,0.005935,0.15304,0.105801,0.007807,0.000873,0,0,0.000542,0.027673,0.077161,0.003193,0.001233,0.002368,0.00468,0.000909,0.002904,0,0,0.034711,0.058578,0.00368,0.016956,0.04551,0.005722,0,0,0.023447,0.044033,0.023125,0.041321,0.039158,0,0,0.013787,0.2,0.078041,0.01084,0,0,0,0.002188,0.01985,0.020517,0.036709,0.020267,0.006897,0.001751,0,0,0,0.003101,0.020688,0.033811,0.036092,0.007053,0,0,0.009499,0.05046,0.062694,0.036803,0.001665,0,0,0,0.01518,0.064279,0.050137,0.001217,0,0,0,0,0,0.014767,0.056712,0.015895,0,0
0.000817,0.001753,0.001862,0.009534,0.023884,0.001716,0,0,0,0.001007,0.007485,0.039015,0.024205,0.003846,0.001913,0,0.008729,0,0.006425,0.013807,0.010299,0,0.028337,0.041785,0.011323,0.007829,0.003687,0.002883,0.003962,0.000239,0.00154,0.011233,0.006843,0.010728,0.014561,0.013456,0.001815,0.000507,0.006913,0.005818,0,0.004389,0.00702,0.012195,0.013081,0.023302,0.032609,0.016142,0.002427,0.01436,0.030205,0.03942,0.005357,0.005455,0.009894,0.007147,0.006717,0.005248,0.013886,0.011198,0,0.004854,0.060783,0.03991,0.005426,0.012742,0.026231,0.003014,0.004099,0.001089,0.005013,0.033561,0.00858,0.007388,0.024886,0.020255,0.003818,0.014532,0.014861,0.018185,0,0.005096,0.063872,0.031352,0.001171,0.000784,0.008003,0.000862,0.000856,0,0,0,0,0,0.2,0.136619,0.008399,0,0,0.000048,0.008055,0.011069,0.013445,0.011847,0.007731,0.002066,0.014217,0.016023,0.02417,0.040001,0.006067,0.002918,0,0,0,0.002113,0.011387,0.016122,0.074417,0.03333,0.000634,0,0,0,0,0,0.130163,0.104668
0.029693,0.046634,0.002156,0.002127,0,0,0,0.001313,0.013134,0,0,0.01468,0.029404,0.017631,0.000882,0.013678,0.056515,0.009433,0.006993,0.013404,0.016815,0.001788,0.001811,0.051056,0.139208,0,0,0,0,0,0,0.156549,0.000142,0.001662,0,0.004352,0.039157,0.042107,0.003604,0,0.031535,0.000912,0.006965,0.004448,0.007175,0.014093,0.029296,0.050426,0.009155,0.005311,0.009387,0.042024,0.068704,0.002913,0,0,0.2,0,0,0,0,0,0,0.175633,0,0.00434,0.012862,0.016638,0.018751,0.010626,0.000644,0,0.036396,0.004058,0.002677,0.002639,0.010011,0.004509,0.013696,0.023308,0,0.001761,0.012474,0.063705,0.045269,0.007494,0.000273,0,0.064103,0,0,0,0,0.006534,0.024915,0.071246,0.03709,0.03535,0.001113,0,0.001812,0.001974,0.000663,0.007032,0.031427,0.009344,0.010281,0.033834,0.010511,0.007361,0.001678,0.005901,0.018988,0.015514,0.004487,0.012805,0.006858,0.007141,0.027733,0.01414,0,0,0,0,0.025472,0.044567,0.029971,0.008223
0.061869,0.029371,0.002401,0,0,0,0.000694,0.022436,0.002883,0.094235,0.080663,0.000746,0,0,0,0,0.062927,0.2,0.035998,0.003825,0,0,0,0,0.084201,0.023825,0.002644,0.001886,0.005297,0.005779,0.001416,0.00655,0.063201,0.031305,0.019419,0,0,0,0,0.048004,0,0.029704,0.121066,0.041453,0,0,0,0,0.035372,0.012805,0.011374,0.023482,0.014615,0.004178,0,0.008345,0.108831,0.041949,0.002691,0,0,0,0.00045,0.027487,0.056611,0.005495,0.003899,0.00121,0,0,0,0.039641,0,0.000155,0.009602,0.104064,0.025135,0.000851,0,0,0.015883,0.000654,0,0.001564,0.011194,0.00524,0.018553,0.035381,0,0,0,0,0.00183,0.006224,0.04259,0.040022,0.038836,0.001049,0,0,0,0.000167,0.000934,0.050681,0.007357,0,0.000231,0.02556,0.024034,0.016874,0.00373,0.006904,0,0,0,0,0.002325,0.065943,0.06088,0.001686,0,0,0,0,0.000292,0.03466,0.043885,0.008365
0,0,0,0.000625,0.014167,0.026538,0.018924,0.024608,0.005878,0.017772,0.059455,0.010017,0.012038,0.049793,0.019511,0.001875,0,0.000301,0.162254,0.113584,0.014367,0,0,0,0.017329,0.018245,0.016725,0.003686,0.025789,0.017981,-0.001597,-0.000108,0,0,0,0.004312,0.013223,0.004125,0.00851,0.065029,0,0,0.062648,0.179968,0.040311,0,0,0,0,0.005904,0.070771,0.091677,0.018863,0.008505,0,0,0.010538,0.002896,0.000997,0.005942,0.016024,0.012807,0.003865,0.028767,0,0.001748,0.018076,0.007631,0.004135,0.009646,0.006359,0.003548,0,0,0.066166,0.2,0.045245,0.001039,0,0,0,0,0,0.008819,0.059281,0.036967,0.007581,0,0,0,0,0.019108,0.022529,0.068577,0.066815,0.004873,0,0,0.017428,0.051998,0.016022,0,0,0,0,0,0.003415,0.031308,0.032408,0.030419,0.00747,0,0,0,0,0.003015,0.060919,0.135397,0.030304,0,0,0,0,0.005464,0.037343,0.047805,0.079777,0.000325
0,0.000539,0.00814,0.017774,0.004202,0,0,0,0.002208,0.00283,0.008475,0.006121,0.002178,0,0.001549,0.005651,0.004379,0.007553,0.080817,0.050011,0,0,0,0.00095,0,0,0.089639,0.115124,0,0,0,0,0,0,0.000638,0.004551,0.014943,0.007584,0.002122,0.00076,0,0.000047,0.006969,0.032411,0.029629,0.002875,0,0,0,0,0.133638,0.16402,0.000606,0,0,0,0,0.005952,0.106242,0.080362,0.00219,0,0,0,0.010023,0.024308,0.017146,0.002257,0,0,0,0,0.000019,0.026937,0.057574,0.031153,0.001333,0.00148,0.000501,0,0,0,0.07722,0.2,0.007705,0,0,0,0,0.002058,0.114888,0.154904,0.003482,0,0,0,0.000205,0.00473,0.016165,0.021944,0.00706,0.000039,0,0,0,0.00824,0.161149,0.021591,0,0,0,0,0,0.043055,0.183866,0.011427,0,0,0,0,0,0.006093,0.087541,0.098977,0.011348,0,0,0
-0.032476,0.043861,0.136715,0.013071,0,0,0,0,-0.101023,0.2,0.082005,0.035892,0.015207,0,0,0,-0.004294,0.158589,0.021751,0.034559,0.043051,0.003792,0,-0.019062,0.188904,0.010906,0,0.002797,0.002733,0.000715,0,-0.070784,-0.011502,0.050941,0.018193,0.029277,0.025068,0.008196,0.006054,0.007307,0,-0.021914,0.092742,0.028799,0.053618,0.017083,0,0,-0.03696,0.067519,0.06175,0.037087,0.089158,0.007469,0,0,0,-0.000933,0.016673,0.020187,0.018497,0.001097,-0.000071,0.019038,-0.000682,0.018045,0.006155,0.019689,0.012604,0.003393,-0.01399,0.048232,0,-0.007686,0.032022,0.156134,0.038213,0.002447,0,0,0,0,0,0.025854,0.123411,0.043049,0,0,-0.001282,0.002764,0.001491,0.007142,0.065625,0.029113,0.016507,0.008739,0.093852,0.003116,0.017348,0.037549,0.004403,0,0,-0.026827,-0.025205,0.059293,0.047911,0.026042,0.009467,0.001505,0.000608,0.006673,-0.002038,0.033982,0.005422,0.007913,0.028475,0.008122,0.000519,0.005121,0,0,0,0.002295,0.061267,0.032272,0.007255,0.017557
0,0.000785,0.06843,0.059185,0,0,0,0,0,0.000816,0.048558,0.111563,0.009658,0,0,0,0.002034,0.006914,0.004109,0.021798,0.057566,0.004051,0,0,0,0.005837,0.085624,0.065706,0.003695,0,0,0,0,0,0.004092,0.154601,0.020177,0,0,0,0,0,0.060698,0.158005,0.013305,0,0,0,0.009824,0.083159,0.08612,0.00639,0.013073,0.000503,0,0,0,0.00334,0.175005,0.116077,0.00358,0,0,0,0,0.003622,0.094757,0.062283,0,0,0,0,0,0.002792,0.065477,0.2,0.009253,0,0,0,0,0,0.049998,0.12282,0.045069,0.000145,0,0,0,0,0.019361,0.043611,0.062705,0.05234,0,0,0,0.001722,0.110756,0.066392,0,0,0,0,0,0.053446,0.149704,0.01148,0,0,0,0,0.003172,0.059381,0.042549,0.007071,0.003231,0.004495,0,0,0.008545,0.012845,0.02043,0.017986,0.015027,0.02769,0,0
0,0,0,0.027003,0.070539,0.021631,0,0,0,0,0,0,0,0.050663,0.079892,0.000951,0,0,0.011737,0.114448,0.009173,0.008999,0.017034,0.002594,0,0,0.001944,0.00994,0.014176,0.024342,0.000749,0,0,0,0,0.034676,0.062874,0.015281,0.000569,0,0,0,0,0,0.003961,0.036123,0.06541,0.002902,0,0,0.01275,0.2,0.021077,0.00239,0,0,0,0,0,0.001916,0.014521,0.01182,0.005983,0.000291,0,0,0,0.025541,0.079275,0.0301,0.01368,0,0,0,0.001778,0.02185,0.049294,0.03078,0.040187,0.001628,0,0,0.018518,0.16077,0.056808,0.000833,0,0,0,0.001139,0.00991,0.002091,0.000486,0.041434,0.015517,0,0,0,0,0.004518,0.16685,0.058224,0.008297,0,0,0,0,0.004181,0.113789,0.061715,0.012493,0,0,0,0,0.081448,0.145236,0.004774,0,0,0,0,0,0,0.000528,0.038803,0.036187,0
0.053235,0.010604,0.00029,0,0,0,0.000591,0.057713,0.04204,0.098636,0.043187,0.007098,0,0,0,0.002727,0.009145,0.060853,0.096614,0.010999,0.000982,0.001093,0.000694,0.002707,0.035764,0.004769,0,0,0,0.000526,0.019596,0.050699,0.000716,0,0.00345,0.003711,0.007126,0.010881,0.033165,0.061769,0.00238,0,0.023771,0.126003,0.016662,0.002691,0.051636,0.014948,0.032117,0.000704,0.012275,0.006161,0.003365,0.001316,0.013548,0.082649,0.030394,0.007457,0.005349,0.00295,0.003422,0.006325,0.011968,0.038587,0,0,0,0,0,0.017836,0.109398,0.044443,0,0,0.015146,0.2,0.028795,0.006154,0.015047,0.004703,0.014414,0,0,0.000665,0.009358,0.01997,0.042563,0.028503,0.007487,0.006823,0,0,0,0.002448,0.072913,0.07756,0,0,0,0,0,0.001389,0.077512,0.066766,0,0,0,0.12952,0.09504,0.012688,0.000492,0,0,0,0,0,0.004906,0.038236,0.031498,0.004272,0.011589,0,0,0,0.000002,0.002973,0.016089,0.058138
0,0,0.017197,0.031082,0.002448,0.002232,0.006195,0,0,0,0,0,0.000651,0.005398,0.083187,0.044622,0.001938,0.001969,0.008585,0.014452,0.012794,0.009777,0.045864,0.01272,0.008572,0.010846,0.030719,0.036761,0.000343,0,0.004091,0.015038,0,0,0,0.002453,0.017895,0.039757,0.043693,0.009135,0,0,0,0,0,0.052301,0.127119,0.021706,0,0,0.071096,0.116111,0.005074,0.014128,0.028066,0,0.005785,0.004237,0.013716,0.016955,0.006489,0.004089,0.011796,0.039794,0,0,0,0,0.025909,0.02975,0.088554,0.019844,0,0,0,0.018372,0.016296,0.009999,0.096976,0.025788,0,0,0.011718,0.2,0.025617,0.016144,0.001896,0,0,0,0,0,0.010234,0.036876,0.036033,0.000813,0,0,0,0,0.021611,0.039703,0.075931,0.007624,0,0,0,0.045351,0.022452,0.050439,0.033579,0,0,0,0,0.133462,0.036701,0.005584,0.008736,0.00339,0,0,0,0.000771,0.012067,0.019648,0.001354,0
0,0,0.067345,0.037592,0.00025,0,0,0,0,0,0.115907,0.069848,0,0,0,0,0.000509,0.086646,0.122348,0.011294,0,0,0,0,0.000431,0.071599,0.062413,0.00057,0,0,0,0,0,0.003512,0.108056,0.046896,0,0,0,0,0,0,0.105858,0.12398,0.001795,0,0,0,0,0.006169,0.077415,0.2,0.003059,0,0,0,0.014145,0.072702,0.007156,0.001059,0,0,0,0,0,0,0.022275,0.102506,0.00674,0,0,0,0,0,0.199871,0.083105,0,0,0,0,0,0.015555,0.112588,0.070424,0.01023,0,0,0,0.002338,0.011406,0.026612,0.042029,0.004161,0,0,0,0,0.00324,0.081601,0.04563,0,0,0,0,0,0,0.133246,0.17225,0.000439,0,0,0,0.019475,0.029116,0.029989,0.007005,0,0,0,0.002073,0.000787,0.001497,0.02015,0.012862,0.001566,0.004655,0.00314,0.002165
0,0,0.029914,0.094407,0.003329,0,0,0,0,0.003105,0.106428,0.118976,0.003793,0,0,0,0,0.032129,0.132261,0.015712,0,0,0,0,0.002878,0.057672,0.025439,0,0,0,0,0,0,0,0.015049,0.123861,0.006453,0,0,0,0,0,0.00051,0.178105,0.097986,0,0,0,0,0.001592,0.007333,0.122854,0.114074,0.003397,0,0,0,0.012311,0.0194,0.021889,0.026841,0.000267,0,0,0,0,0.015558,0.137266,0.019192,0,0,0,0,0,0.014422,0.148714,0.034289,0,0,0,0,0.012137,0.060013,0.2,0.005805,0,0,0,0.000708,0.006849,0.013446,0.072494,0.010182,0,0,0,0,0,0.000124,0.068464,0.04687,0,0,0,0,0,0.002398,0.124897,0.073917,0,0,0,0,0.004543,0.012674,0.189803,0.069705,0,0,0,0.005471,0.007854,0.005227,0.010153,0.010324,0.007882,0.002525,0.001695
0.012022,0.086485,0.024753,0.00456,0.000061,0.00771,0.002325,0,0.010672,0.029206,0.068198,0.084663,0.010158,0.007006,0,0,0,0.009073,0.067903,0.076979,0.027855,0.000987,0,0,0.000894,0.009618,0.032272,0.022332,0.015759,0.001526,0.001075,0,0.002488,0.073733,0.039295,0.009423,0.002689,0,0,0,0.083577,0.046791,0.006473,0.044609,0.006982,0,0,0.009522,0,0.018765,0.105917,0.2,0.005044,0,0,0,0.006602,0.040032,0.032803,0.01831,0.00046,0,0,0,0.003512,0.005712,0.014326,0.101553,0.026126,0,0,0.000302,0.035284,0.01184,0.021553,0.003512,0,0,0.002802,0.033506,0,0,0.040934,0.178125,0.072825,0.02384,0,0,0.010627,0.002603,0,0,0.002855,0.077074,0.030755,0.004242,0.003863,0.007276,0.016171,0.038111,0.012981,0.000805,0.004337,0.001658,0.005885,0.06472,0.010834,0.001995,0.002509,0.00808,0.005203,0.00102,0.000464,0.044987,0.049198,0.017676,0.050781,0.000864,0,0,0,0.031659,0.044473,0.003902,0.000561,0.001705,0.001169,0
0.006672,0.001807,0.002531,0.008221,0.006713,0.000615,0.000171,0.000359,0,0.001158,0.027489,0.019939,0.004099,0,0,0,0,0.000422,0.097193,0.095037,0,0,0,0,0,0.006176,0.078482,0.040711,0,0,0,0,0.001141,0,0.001102,0.008372,0.005243,0.00039,0.011939,0.016402,0,0,0.00894,0.06002,0.028688,0.000252,0,0,0,0,0.036372,0.2,0.006642,0,0,0,0,0,0.008192,0.11301,0.04117,0,0,0,0.004621,0.001079,0.009967,0.009612,0,0,0.00174,0.009617,0,0.000726,0.058374,0.047412,0,0,0,0,0,0.002338,0.092989,0.176927,0,0,0,0,0,0.01077,0.069702,0.105517,0.000305,0,0,0,0.004021,0.00316,0.043715,0.00714,0,0,0,0.003017,0.000112,0.032867,0.107211,0.012997,0,0,0,0,0,0,0.043907,0.138105,0.001173,0,0,0,0,0,0.060016,0.115755,0,0,0,0
0,0.008942,0.173775,0.02954,0.023335,0.001292,0,0,0.101964,0.012132,0.001796,0.000694,0.005292,0.006442,0.000941,-0.026251,0.2,0,0,0,0,0,-0.020975,-0.017685,0.000837,0.054783,0.042309,0.010279,0,0,0,-0.00673,0,0.001228,0.02406,0.007199,0.020173,0.077456,0.00679,0.015746,0,0.004505,0.040965,0.07946,0.059404,0.038956,0.000405,0,0.091931,0.073201,0.011948,0,0,0.006589,-0.002542,-0.02439,0.042351,0,0.00088,0.003918,0.002533,0.003003,-0.022584,0.039329,0.098124,0.053604,0.00762,0.000763,0,0,-0.01883,0.034153,0,0,0.050942,0.094123,0.034303,0.008053,0,0,0,0,0,0.005314,0.053236,0.016402,0.010521,0.006942,0,0,0,0,0.000608,0.0078,0.022364,0.085638,0.094241,0,0.002287,0.000407,0,0.001479,0.000956,-0.015355,0.003137,0,0.000135,0.008021,0.008523,0.013902,-0.032,0.090136,0.006605,0,0.000177,0.051087,0.041797,0.003628,0,-0.001898,0.003933,0,0,0,0,0.001061,-0.020023,0.118337
0,0,0.009352,0.047699,0.022496,0,0,0,-0.009344,0.013003,0.080284,0.045533,0.004489,0,0,0,-0.02543,0.098978,0.003743,0,0,0,0,-0.005646,-0.012005,0.036334,0.019024,0.005809,0,0,0,0,0,0,0.018683,0.047811,0.007552,0,0,0,0,0,0.002553,0.2,0.037602,0,0,0,0.014228,0.00918,0.00922,0.008485,0.000145,0,0.00013,-0.007322,0.005566,-0.001579,0.010863,0.012197,0.012937,0.002574,0,-0.002647,0,-0.000934,0.035939,0.028255,0,0,0,0,0,0,0.062844,0.19271,0,0,0,0,0.079992,0.011031,0.027238,0.013266,0,0,0,-0.035147,0.024654,0.054592,0,0,0,0,0,-0.018448,0,0,0.012959,0.046469,0.002751,0,0,0,0,0,0.079516,0.134548,0.00079,0,0,0,0.008646,0.007216,0.00723,0.013579,0.004309,0.004113,0.00083,-0.005088,0.005662,0.011723,0.000651,0.000377,0.000191,0.006545,0.004766,-0.001551
-0.020356,0.071998,0.033192,0.008579,0,0,0,-0.003915,0.003079,0.086296,0.019885,0.003214,0,0,-0.003992,-0.000034,0.124978,0.023785,0,0,0,0,0,-0.050043,0.2,0,0,0,0,0,0,-0.077027,0.008916,0.022029,0.005201,0.012721,0.004304,0,0,-0.00607,0.008093,0.00864,0.004262,0.014596,0.032802,0.016529,0.000109,0.002945,-0.023186,0.061005,0.027104,0.042664,0.003496,0,0,0,0.119744,0,0,0,0,0,-0.004109,-0.032005,0.126092,0.052447,0,0,0,0,0,-0.062479,-0.011852,0.169849,0,0,0,0,0,-0.012481,-0.017345,0.035008,0.039886,0.013927,0.004175,0.00245,0.000286,0,0.002628,0.014215,0,0.000026,0.001422,0.005072,0.010644,-0.000648,0.010857,0.007121,0.009018,0.004187,0.005069,0.015282,0.004212,-0.00648,0.011102,0.002454,0.02355,0.000656,0.002287,0.00997,0.01029,0.0012,0.020969,0.084146,0,0,0,0,-0.000757,-0.018413,0.009067,0.004149,0,0,0,0.001515,-0.012472,0.048441
0,0.011069,0.146639,0.014839,0.001683,0.004219,0,0,0.001403,0.091068,0.106475,0.008026,0,0,0,0,0,0.105348,0.154666,0.009367,0,0,0,0,0.00375,0.129367,0.013061,0.000783,0,0.000012,0.000951,0,0,0.002401,0.067704,0.127085,0.032284,0,0,0,0.012153,0.027814,0.022121,0.027912,0.02062,0.026001,0.018793,0.002078,0.000963,0.003883,0.016458,0.099436,0.084112,0.006286,0.001377,0,0.004012,0.004555,0.019302,0.007526,0.001065,0.001814,0.01307,0.022739,0,0.00656,0.036909,0.018915,0.032518,0.009395,0.000068,0.000063,0,0.003593,0.114463,0.057512,0.007841,0.050497,0.005,0,0,0.033692,0.111544,0.061011,0.006612,0.003238,0.00133,0,0.004706,0.047594,0.095234,0.007166,0,0.002695,0.00025,0,0,0.013044,0.051851,0.092161,0.194726,0,0,0,0,0.033997,0.2,0.020835,0,0,0,0,0.008413,0.005806,0.024501,0.033259,0.009146,0.003162,0.023505,0.022267,0.000806,0,0.014834,0.052945,0.022546,0.018744,0.016146,0.001745
0,0.022568,0.134672,0.018204,0,0,0.001843,0.003646,0,0.001577,0.2,0.117363,0,0,0,0,0.008737,0.022746,0.058251,0.006,0,0,0.002672,0.020016,0.005263,0.001449,0.008449,0.018581,0.008092,0.002789,0,0.011468,0.00052,0.021476,0.093144,0.11303,0,0,0,0,0,0.010701,0.016967,0.080926,0.073405,0.034897,0.005261,0.00188,0.005687,0,0,0.027124,0.122507,0.031194,0.006788,0.007482,0.002026,0.015344,0.072622,0.039185,0.00153,0.002721,0,0,0,0,0.004424,0.077461,0.137995,0.015337,0,0,0,0,0.002428,0.05465,0.016391,0.0576,0.063555,0.011807,0,0.009628,0.092822,0.18194,0.015988,0,0,0,0.003375,0.000078,0.02805,0.088122,0.057639,0.002416,0,0.004277,0,0,0.019907,0.037724,0.057602,0.018577,0,0,0,0,0.087524,0.074728,0.009624,0,0,0,0,0.001093,0.093272,0.128904,0.003454,0.000199,0,0,0.005498,0,0,0.000324,0.018258,0.051942,0.048636,0.062495
0,0,0,0,0.036542,0.088176,0.005901,0.003605,0,0,0.004863,0.002968,0.003057,0.107237,0.051699,0,0,0.012605,0.139865,0.019456,0.001798,0.01789,0.020598,0,0,0.02825,0.075592,0.009652,0,0,0,0,0.0164,0.018858,0.002163,0.001373,0.000288,0.000322,0.000283,0.021821,0,0,0.061319,0.106639,0.005062,0.004739,0.003521,0.00846,0,0,0.074176,0.077525,0.016948,0,0,0,0,0.000579,0.01052,0.015564,0.019491,0.000241,0,0,0.005487,0.002035,0.002448,0.010336,0.002823,0.000933,0.001832,0.056464,0.00104,0,0.006558,0.2,0.008169,0,0.001855,0.013702,0,0,0,0.016402,0.056529,0.0118,0,0,0,0,0,0.009413,0.047885,0.006429,0,0,0,0,0,0.008708,0.010066,0.001225,0.005698,0.036023,0,0,0.001523,0.13927,0.003945,0,0.002759,0.009026,0,0,0,0.017353,0.025337,0.00045,0,0,0,0,0,0.002662,0.022972,0.009628,0.013626,0.000097
